,page_id,page_name,page_ideo_full_year,week,Other,Trump,Clinton,Johnson
273,532854420074062,Faves USA,0.4921487818582436,2016-10-09,0,1,0,0
273,532854420074062,Faves USA,0.4921487818582436,2016-10-16,0,1,0,0
273,532854420074062,Faves USA,0.4921487818582436,2016-10-23,0,1,0,0
273,532854420074062,Faves USA,0.4921487818582436,2016-10-30,0,1,0,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-07-31,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-08-07,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-08-14,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-08-21,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-08-28,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-09-04,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-09-11,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-09-18,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-09-25,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-10-02,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-10-09,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-10-16,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-10-23,0,0,1,0
274,115099421882868,Bette Midler,-0.4008429360999651,2016-10-30,0,0,1,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-07-31,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-08-07,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-08-14,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-08-21,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-08-28,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-09-04,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-09-11,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-09-18,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-09-25,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-10-02,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-10-09,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-10-16,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-10-23,0,1,0,0
275,408250066356,Bill O'Reilly,1.3926759551277168,2016-10-30,0,1,0,0
276,49940376408,MSN,-0.1610204629098111,2016-07-31,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-08-07,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-08-14,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-08-21,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-08-28,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-09-04,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-09-11,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-09-18,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-09-25,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-10-02,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-10-09,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-10-16,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-10-23,0,0,1,0
276,49940376408,MSN,-0.1610204629098111,2016-10-30,0,0,1,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-07-31,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-08-07,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-08-14,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-08-21,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-08-28,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-09-04,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-09-11,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-09-18,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-09-25,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-10-02,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-10-09,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-10-16,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-10-23,0,1,0,0
277,106004666100932,Perry Stone Ministries,0.6835685197336921,2016-10-30,0,1,0,0
278,21124264380,Trina,-0.0602065422261926,2016-07-31,1,0,0,0
278,21124264380,Trina,-0.0602065422261926,2016-08-07,1,0,0,0
278,21124264380,Trina,-0.0602065422261926,2016-08-14,1,0,0,0
278,21124264380,Trina,-0.0602065422261926,2016-08-21,1,0,0,0
278,21124264380,Trina,-0.0602065422261926,2016-08-28,1,0,0,0
278,21124264380,Trina,-0.0602065422261926,2016-09-04,0,0,1,0
278,21124264380,Trina,-0.0602065422261926,2016-09-11,1,0,0,0
278,21124264380,Trina,-0.0602065422261926,2016-09-18,1,0,0,0
278,21124264380,Trina,-0.0602065422261926,2016-09-25,0,0,0,1
278,21124264380,Trina,-0.0602065422261926,2016-10-02,1,0,0,0
278,21124264380,Trina,-0.0602065422261926,2016-10-09,0,0,0,1
278,21124264380,Trina,-0.0602065422261926,2016-10-16,1,0,0,0
278,21124264380,Trina,-0.0602065422261926,2016-10-23,1,0,0,0
278,21124264380,Trina,-0.0602065422261926,2016-10-30,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-07-31,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-08-07,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-08-14,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-08-21,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-08-28,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-09-04,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-09-11,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-09-18,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-09-25,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-10-02,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-10-09,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-10-16,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-10-23,0,0,1,0
279,295479040495545,This Week,-0.6122967765493635,2016-10-30,0,0,1,0
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-07-31,1,0,0,0
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-08-07,1,0,0,0
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-08-14,1,0,0,0
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-08-21,1,0,0,0
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-08-28,1,0,0,0
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-09-04,1,0,0,0
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-09-11,1,0,0,0
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-09-18,1,0,0,0
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-09-25,0,0,0,1
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-10-02,1,0,0,0
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-10-09,0,0,0,1
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-10-16,1,0,0,0
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-10-23,0,1,0,0
280,39442131319,FOX 5 / Fox5NY.com,0.0545712189035856,2016-10-30,1,0,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-07-31,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-08-07,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-08-14,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-08-21,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-08-28,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-09-04,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-09-11,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-09-18,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-09-25,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-10-02,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-10-09,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-10-16,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-10-23,0,1,0,0
281,451075468389015,Donald Trump For President,1.0011814980249136,2016-10-30,0,1,0,0
282,380516878697366,Madam President,-0.8220935091237223,2016-07-31,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-08-07,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-08-14,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-08-21,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-08-28,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-09-04,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-09-11,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-09-18,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-09-25,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-10-02,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-10-09,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-10-16,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-10-23,0,0,1,0
282,380516878697366,Madam President,-0.8220935091237223,2016-10-30,0,0,1,0
283,20446254070,Business Insider,-0.2325129242432758,2016-07-31,1,0,0,0
283,20446254070,Business Insider,-0.2325129242432758,2016-08-07,0,0,1,0
283,20446254070,Business Insider,-0.2325129242432758,2016-08-14,1,0,0,0
283,20446254070,Business Insider,-0.2325129242432758,2016-08-21,0,0,1,0
283,20446254070,Business Insider,-0.2325129242432758,2016-08-28,0,0,1,0
283,20446254070,Business Insider,-0.2325129242432758,2016-09-04,0,0,1,0
283,20446254070,Business Insider,-0.2325129242432758,2016-09-11,0,0,1,0
283,20446254070,Business Insider,-0.2325129242432758,2016-09-18,0,0,1,0
283,20446254070,Business Insider,-0.2325129242432758,2016-09-25,0,0,0,1
283,20446254070,Business Insider,-0.2325129242432758,2016-10-02,1,0,0,0
283,20446254070,Business Insider,-0.2325129242432758,2016-10-09,0,0,1,0
283,20446254070,Business Insider,-0.2325129242432758,2016-10-16,1,0,0,0
283,20446254070,Business Insider,-0.2325129242432758,2016-10-23,1,0,0,0
283,20446254070,Business Insider,-0.2325129242432758,2016-10-30,0,0,1,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-07-31,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-08-07,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-08-14,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-08-21,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-08-28,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-09-04,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-09-11,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-09-18,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-09-25,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-10-02,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-10-09,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-10-16,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-10-23,0,1,0,0
284,568982666502934,America's Freedom Fighters,1.1025204679204146,2016-10-30,0,1,0,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-07-31,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-08-07,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-08-14,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-08-21,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-08-28,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-09-04,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-09-11,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-09-18,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-09-25,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-10-02,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-10-09,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-10-16,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-10-23,0,0,1,0
285,358168880614,The New Civil Rights Movement,-1.2284387543201447,2016-10-30,0,0,1,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-07-31,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-08-07,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-08-14,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-08-21,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-08-28,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-09-04,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-09-11,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-09-18,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-09-25,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-10-02,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-10-09,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-10-16,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-10-23,0,1,0,0
286,128334087241432,Todd Starnes,1.0857086930023336,2016-10-30,0,1,0,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-07-31,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-08-07,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-08-14,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-08-21,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-08-28,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-09-04,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-09-11,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-09-18,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-09-25,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-10-02,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-10-09,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-10-16,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-10-23,0,0,1,0
287,101165966152,AFL-CIO,-1.1175452192619366,2016-10-30,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-07-31,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-08-07,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-08-14,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-08-21,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-08-28,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-09-04,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-09-11,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-09-18,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-09-25,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-10-02,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-10-09,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-10-16,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-10-23,0,0,1,0
288,265719336797086,Too Informed To Vote Republican,-1.2583401273783006,2016-10-30,0,0,1,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-07-31,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-08-07,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-08-14,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-08-21,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-08-28,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-09-04,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-09-11,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-09-18,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-09-25,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-10-02,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-10-09,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-10-16,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-10-23,0,1,0,0
289,811531288908785,Daily Headlines,1.1051033620501989,2016-10-30,0,1,0,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-07-31,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-08-07,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-08-14,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-08-21,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-08-28,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-09-04,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-09-11,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-09-18,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-09-25,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-10-02,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-10-09,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-10-16,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-10-23,0,0,1,0
290,159499837454214,Rude and Rotten Republicans,-1.7791249918580585,2016-10-30,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-07-31,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-08-07,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-08-14,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-08-21,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-08-28,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-09-04,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-09-11,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-09-18,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-09-25,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-10-02,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-10-09,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-10-16,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-10-23,0,0,1,0
291,19750633611,FactCheck.org,-1.5859331151385174,2016-10-30,0,0,1,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-07-31,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-08-07,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-08-14,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-08-21,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-08-28,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-09-04,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-09-11,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-09-18,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-09-25,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-10-02,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-10-09,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-10-16,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-10-23,0,1,0,0
292,67299922445,The FOX Nation,2.0808408754767376,2016-10-30,0,1,0,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-07-31,1,0,0,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-08-07,1,0,0,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-08-14,0,0,1,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-08-21,0,0,1,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-08-28,0,0,1,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-09-04,0,0,1,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-09-11,0,0,1,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-09-18,0,0,1,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-09-25,0,0,1,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-10-02,0,0,1,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-10-09,0,0,1,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-10-16,1,0,0,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-10-23,1,0,0,0
293,516676641828189,Hillary Clinton in 2016,-0.583908798699532,2016-10-30,1,0,0,0
294,75928194876,TheGrio,-0.502750521602354,2016-07-31,1,0,0,0
294,75928194876,TheGrio,-0.502750521602354,2016-08-07,0,0,1,0
294,75928194876,TheGrio,-0.502750521602354,2016-08-14,0,0,1,0
294,75928194876,TheGrio,-0.502750521602354,2016-08-21,0,0,1,0
294,75928194876,TheGrio,-0.502750521602354,2016-08-28,0,0,1,0
294,75928194876,TheGrio,-0.502750521602354,2016-09-04,0,0,1,0
294,75928194876,TheGrio,-0.502750521602354,2016-09-11,0,0,1,0
294,75928194876,TheGrio,-0.502750521602354,2016-09-18,0,0,1,0
294,75928194876,TheGrio,-0.502750521602354,2016-09-25,0,0,0,1
294,75928194876,TheGrio,-0.502750521602354,2016-10-02,0,0,1,0
294,75928194876,TheGrio,-0.502750521602354,2016-10-09,0,0,1,0
294,75928194876,TheGrio,-0.502750521602354,2016-10-16,0,0,1,0
294,75928194876,TheGrio,-0.502750521602354,2016-10-23,0,0,1,0
294,75928194876,TheGrio,-0.502750521602354,2016-10-30,0,0,1,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-07-31,0,0,1,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-08-07,1,0,0,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-08-14,1,0,0,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-08-21,0,0,1,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-08-28,0,0,1,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-09-04,0,0,1,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-09-11,0,0,1,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-09-18,0,0,1,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-09-25,0,0,1,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-10-02,0,0,1,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-10-09,0,0,1,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-10-16,0,0,1,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-10-23,0,0,1,0
295,138442296229429,Telling Donald Trump He's Full of Crap (by LeftAction.com),-1.2529485636408435,2016-10-30,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-07-31,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-08-07,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-08-14,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-08-21,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-08-28,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-09-04,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-09-11,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-09-18,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-09-25,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-10-02,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-10-09,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-10-16,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-10-23,0,0,1,0
296,9124187907,U.S. Senator Bernie Sanders,-0.5732935311871369,2016-10-30,0,0,1,0
297,71179904752,The Inquisitr,0.2876722831150428,2016-07-31,1,0,0,0
297,71179904752,The Inquisitr,0.2876722831150428,2016-08-07,1,0,0,0
297,71179904752,The Inquisitr,0.2876722831150428,2016-08-14,0,1,0,0
297,71179904752,The Inquisitr,0.2876722831150428,2016-08-21,0,1,0,0
297,71179904752,The Inquisitr,0.2876722831150428,2016-08-28,1,0,0,0
297,71179904752,The Inquisitr,0.2876722831150428,2016-09-04,0,1,0,0
297,71179904752,The Inquisitr,0.2876722831150428,2016-09-11,0,1,0,0
